user_id,email,birthday,user_created_at,opening_balance,movement_id,movement_type,movement_value,movement_created_at,movement_updated_at
1,milo58@example.org,1983-04-26,"2021-03-01 05:29:04",91869.707,574,reversal,43724.587,"2021-03-01 05:29:07","2021-03-01 05:29:07"
1,milo58@example.org,1983-04-26,"2021-03-01 05:29:04",91869.707,577,reversal,42666.321,"2021-03-01 05:29:07","2021-03-01 05:29:07"
1,milo58@example.org,1983-04-26,"2021-03-01 05:29:04",91869.707,585,reversal,29090.545,"2021-03-01 05:29:07","2021-03-01 05:29:07"
1,milo58@example.org,1983-04-26,"2021-03-01 05:29:04",91869.707,590,credit,90899.434,"2021-03-01 05:29:07","2021-03-01 05:29:07"
1,milo58@example.org,1983-04-26,"2021-03-01 05:29:04",91869.707,594,credit,68728.755,"2021-03-01 05:29:07","2021-03-01 05:29:07"
1,milo58@example.org,1983-04-26,"2021-03-01 05:29:04",91869.707,597,credit,74908.403,"2021-03-01 05:29:07","2021-03-01 05:29:07"
1,milo58@example.org,1983-04-26,"2021-03-01 05:29:04",91869.707,598,reversal,11817.071,"2021-03-01 05:29:07","2021-03-01 05:29:07"
1,milo58@example.org,1983-04-26,"2021-03-01 05:29:04",91869.707,599,credit,73092.717,"2021-03-01 05:29:07","2021-03-01 05:29:07"
1,milo58@example.org,1983-04-26,"2021-03-01 05:29:04",91869.707,600,debit,88098.663,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,1,credit,38043.683,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,2,reversal,90162.372,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,4,reversal,88077.023,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,5,credit,61866.946,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,6,credit,39241.02,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,11,reversal,83361.593,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,16,debit,52544.885,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,17,credit,61417.424,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,20,reversal,65522.667,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,22,debit,80377.341,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,25,credit,94719.577,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,29,debit,45130.033,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,32,credit,78345.694,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,33,credit,35771.797,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,39,debit,84428.728,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,42,debit,82331.462,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,43,reversal,57697.252,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,44,reversal,8996.906,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,46,debit,98440.469,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,48,debit,6421.967,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,53,credit,69549.924,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,56,reversal,86784.725,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,60,reversal,25035.95,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,63,reversal,85684.697,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,67,reversal,1794.79,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,68,debit,10116.222,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,70,credit,82153.859,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,72,debit,43397.336,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,85,credit,24081.505,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,86,debit,37398.327,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,90,debit,58336.245,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,96,debit,98840.84,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,98,credit,14673.168,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,99,debit,8684.114,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,101,reversal,27708.149,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,104,reversal,80632.805,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,106,reversal,46548.096,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,110,credit,13429.52,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,111,debit,90195.966,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,118,reversal,79454.637,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,124,credit,81862.515,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,126,credit,72096.221,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,127,reversal,29185.382,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,128,debit,67042.73,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,129,debit,80844.589,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,131,credit,67285.707,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,132,credit,46174.931,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,133,credit,23518.554,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,134,credit,23224.682,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,137,credit,52892.585,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,139,reversal,1727.845,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,140,debit,98211.871,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,142,credit,86834.102,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,143,credit,40503.475,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,150,debit,59550.057,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,157,credit,72243.586,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,160,reversal,49264.531,"2021-03-01 05:29:05","2021-03-01 05:29:05"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,175,reversal,83733.3,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,176,credit,77624.017,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,178,debit,71704.827,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,179,reversal,1055.55,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,183,credit,60238.182,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,184,credit,36987.538,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,190,debit,31671.614,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,193,debit,89904.918,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,197,credit,55107.484,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,198,reversal,60386.066,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,207,reversal,23117.272,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,213,credit,29148.833,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,218,reversal,1273.121,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,223,debit,6598.441,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,225,credit,36017.197,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,226,reversal,34294.032,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,230,debit,66779.89,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,234,debit,14553.304,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,235,debit,37120.178,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,237,debit,65627.932,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,238,reversal,64136.172,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,243,debit,58024.297,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,245,credit,1095.364,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,247,reversal,18892.748,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,248,reversal,95291.453,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,249,credit,92520.068,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,253,reversal,11770.91,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,255,reversal,46106.744,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,257,debit,15218.746,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,258,credit,52840.108,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,259,reversal,52281.267,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,263,reversal,93779.112,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,269,credit,59004.366,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,270,credit,82374.454,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,272,debit,91372.814,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,273,credit,45407.078,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,274,debit,47546.719,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,275,debit,28022.255,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,276,debit,24430.353,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,279,credit,31418.629,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,284,debit,25189.007,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,288,reversal,33163.952,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,289,credit,39000.869,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,296,debit,75962.018,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,298,debit,73960.237,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,299,credit,45907.528,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,300,reversal,88141.465,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,302,debit,41017.711,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,303,credit,43822.831,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,308,debit,78134.03,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,310,debit,24298.973,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,312,credit,27206.072,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,313,debit,57916.129,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,314,debit,63489.526,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,318,credit,74462.49,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,322,debit,94753.442,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,323,reversal,68354.352,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,325,debit,85393.658,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,326,reversal,27621.999,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,330,credit,26348.478,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,333,credit,44354.788,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,339,reversal,43962.624,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,340,reversal,90617.175,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,342,credit,92851.218,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,346,reversal,9877.093,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,347,credit,36490.757,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,351,credit,46485.874,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,354,credit,30338.93,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,355,debit,50814.226,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,358,reversal,13609.205,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,364,reversal,10309.833,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,365,credit,20363.076,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,368,credit,23057.453,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,372,credit,19944.379,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,375,debit,90294.609,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,377,debit,57580.373,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,382,debit,94401.089,"2021-03-01 05:29:06","2021-03-01 05:29:06"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,395,debit,14059.771,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,397,credit,11575.408,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,399,debit,80281.513,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,400,credit,95382.026,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,401,credit,96491.333,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,403,reversal,78091.763,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,406,debit,24608.609,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,408,debit,18971.535,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,411,reversal,53236.14,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,412,reversal,80265.742,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,414,reversal,61263.446,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,417,reversal,76626.143,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,422,credit,47279.347,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,426,debit,54179.494,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,431,debit,69258.485,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,434,reversal,59489.201,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,440,debit,8867.933,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,441,debit,80811.213,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,442,credit,33174.994,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,444,debit,64232.753,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,445,credit,78625.023,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,452,reversal,90415.841,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,453,reversal,6356.645,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,455,credit,66780.533,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,460,debit,89008.963,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,461,credit,45335.695,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,463,debit,49937.435,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,465,reversal,65567.12,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,481,credit,1569.713,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,490,credit,37761.477,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,492,credit,90281.032,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,494,debit,20092.007,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,500,reversal,16925.947,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,502,debit,35385.82,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,508,reversal,55278.459,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,512,debit,51372.257,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,514,debit,56016.306,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,515,reversal,9664.765,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,517,debit,98501.705,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,522,credit,38100.892,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,524,debit,14748.792,"2021-03-01 05:29:07","2021-03-01 05:29:07"
2,noemie10@example.org,2006-07-17,"2021-03-01 05:29:04",54750.61,527,debit,26835.591,"2021-03-01 05:29:07","2021-03-01 05:29:07"
